SKU,PO_Qty_Australia_Market,PO_Qty_Canada_Market,PO_Qty_Europe_Market,PO_Qty_US_Market,PO_Qty_Unallocated_PO,STPO_Qty_Australia_Market,STPO_Qty_Canada_Market,STPO_Qty_Europe_Market,STPO_Qty_US_Market,STPO_Qty_Unallocated_PO,STPO_Qty_STPO_Unlinked_To_Market,Effective_ETA_Australia_Market,Effective_ETA_Canada_Market,Effective_ETA_Europe_Market,Effective_ETA_US_Market,Effective_ETA_Unallocated_PO,Effective_ETA_STPO_Unlinked_To_Market,Total_STPO_InTransit_Global,Total_Inventory_Global,Total_Purchased_PO_Qty_Global,Incoming_Total_Qty_Global,Total_Ordered_Sales_Qty_Global,Inv_AGUS011,Inv_ALCA021,Inv_ANAU003,Inv_AUCN,Inv_EMCA001,Inv_EMCA003,Inv_EMCA006,Inv_FFCN,Inv_JDCATOR5,Inv_JDCAYVR2,Inv_JDUSCA4,Inv_JDUSHOU1,Inv_JDUSNJ4,Inv_NLAU001,Inv_NLAU002,Inv_Pierre_Claude_CA,Inv_Pierre_Claude_US,Inv_SKUS004,Inv_SKUS014,Inv_SKUS027,Inv_SWUS005,Inv_SWUS013,Inv_valencia_na_US
11-000177-A06,0,4,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000177B2-A06,0,4,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000177B3-A06,0,4,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000178B1-A06,0,1,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000178B1-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000178B2-A06,0,1,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000178B2-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000178B3-A06,0,1,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000178B3-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000183-A06,0,3,0,0,0,0,0,0,0,0,0,,2025-03-01,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000183B2-A06,0,3,0,0,0,0,0,0,0,0,0,,2025-03-01,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000184-A06,0,6,0,0,0,0,0,0,0,0,0,,2025-05-29,,,,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000184B2-A06,0,6,0,0,0,0,0,0,0,0,0,,2025-05-29,,,,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000184B3-A06,0,6,0,0,0,0,0,0,0,0,0,,2025-05-29,,,,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000190-A13,0,2,0,0,0,0,0,0,0,0,0,,2025-05-03,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000193-A13,0,4,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000209A-A14,0,30,0,0,0,0,0,0,0,0,0,,2024-10-22,,,,,0,20,30,30,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11-000209B-A14,0,15,0,0,0,0,0,0,0,0,0,,2024-10-22,,,,,0,10,15,15,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11-000209C-A14,0,30,0,0,0,0,0,0,0,0,0,,2024-10-22,,,,,0,20,30,30,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11-000212-A06,0,0,0,25,0,0,0,0,0,0,0,,,,2024-08-14,,,0,5,25,25,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
11-000212-A40,0,6,0,15,0,0,0,0,0,0,30,,2025-06-14,,2025-01-19,,2025-05-12,30,30,21,51,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
11-000213-A06,0,0,0,40,0,0,0,0,0,0,0,,,,2024-06-24,,,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000213-A40,0,20,0,35,0,0,0,0,0,0,70,,2025-06-14,,2025-01-19,,2025-05-12,70,70,55,125,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
11-000215-A06,0,11,0,60,0,0,0,0,0,0,0,,2025-05-14,,2024-06-24,,,0,30,71,71,0,0,0,0,0,0,0,0,1,26,0,2,0,0,0,0,0,1,0,0,0,0,0,0
11-000228-A01,0,5,0,0,0,0,0,0,0,0,0,,2024-09-17,,,,,0,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000228-A01-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000231-A01-UK,0,0,0,0,6,0,0,0,0,0,0,,,,,2025-02-17,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000232-A01-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000240-A21,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,10,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000241-A21,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000264-A06,0,16,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,10,16,16,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,2,0,0
11-000279-A06,0,0,0,25,0,0,0,0,0,0,0,,,,2024-08-14,,,0,22,25,25,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0
11-000280-A06,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0
11-000289L-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000289N-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000289R-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000316-A01,0,0,0,10,0,0,0,0,0,0,0,,,,2024-06-20,,,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0
11-000323-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000323B2-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000324-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000324B2-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000324B3-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000325-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000325B2-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000325B3-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000330-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000330B2-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000330B3-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000331-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000331B2-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000331B3-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000332-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000332B2-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000332B3-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000333-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000333B2-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000333B3-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000335-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000335B2-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000335B3-A30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000342-A01,0,5,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000346-A06,0,1,0,0,0,0,0,0,0,0,0,,2025-03-29,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000347-A33,0,2,0,0,0,0,0,0,0,0,0,,2025-01-08,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000347B2-A33,0,2,0,0,0,0,0,0,0,0,0,,2025-01-08,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000348-A33,0,2,0,0,0,0,0,0,0,0,0,,2025-01-08,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000348B2-A33,0,2,0,0,0,0,0,0,0,0,0,,2025-01-08,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000348B3-A33,0,2,0,0,0,0,0,0,0,0,0,,2025-01-08,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000349-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000349B2-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000349B3-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000349B4-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000349B5-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000350-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000350B2-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000350B3-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000350B4-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000350B5-A33,0,5,0,0,0,0,0,0,0,0,0,,2024-11-05,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000351-A33,0,7,0,0,0,0,0,0,0,0,0,,2025-06-08,,,,,0,2,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11-000351B2-A33,0,7,0,0,0,0,0,0,0,0,0,,2025-06-08,,,,,0,2,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11-000352-A33,0,2,0,0,0,0,0,0,0,0,0,,2025-06-08,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000352B2-A33,0,2,0,0,0,0,0,0,0,0,0,,2025-06-08,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000352B3-A33,0,2,0,0,0,0,0,0,0,0,0,,2025-06-08,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000356-A33,0,1,0,0,0,0,0,0,0,0,0,,2025-05-03,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000356B2-A33,0,1,0,0,0,0,0,0,0,0,0,,2025-05-03,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000356B3-A33,0,1,0,0,0,0,0,0,0,0,0,,2025-05-03,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000362-A01,0,5,0,0,0,0,0,0,0,0,0,,2024-09-17,,,,,0,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000362-A01-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000365-A01-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-01-30,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000365-A06,0,1,0,0,0,0,0,0,0,0,0,,2025-03-29,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000365-A06-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-02-17,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000366-A01-UK,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-01-30,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000395-A01,0,5,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000396-A01,0,20,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,1,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000398-A01,0,3,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000398B2-A01,0,3,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000418-A33,0,3,0,0,0,0,0,0,0,0,0,,2025-05-09,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000418B2-A33,0,3,0,0,0,0,0,0,0,0,0,,2025-05-09,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000419-A33,0,6,0,1,0,0,0,0,1,0,0,,2025-05-09,,2025-05-13,,,1,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000419B2-A33,0,6,0,1,0,0,0,0,1,0,0,,2025-05-09,,2025-05-13,,,1,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000419B3-A33,0,6,0,1,0,0,0,0,1,0,0,,2025-05-09,,2025-05-13,,,1,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000432-A06,0,5,0,14,0,0,0,0,0,0,0,,2025-03-01,,2025-06-03,,,0,8,19,19,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,1,0,0
11-000432-A06-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-02-14,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000433-A06,0,14,0,45,0,0,0,0,0,0,0,,2025-06-03,,2025-06-03,,,0,11,59,59,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,2,0,0
11-000433-A06-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-02-14,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000434-A06,0,4,0,2,0,0,0,0,0,0,0,,2025-05-14,,2024-11-25,,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000434-A06-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-02-14,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000434B2-A06,0,4,0,2,0,0,0,0,0,0,0,,2025-05-14,,2024-11-25,,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000434B2-A06-UK,0,0,0,0,4,0,0,0,0,0,0,,,,,2025-02-14,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000435-A06,0,3,0,2,0,0,0,0,0,0,0,,2024-11-04,,2024-11-25,,,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
11-000435-A06-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-02-14,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000435B2-A06,0,3,0,2,0,0,0,0,0,0,0,,2024-11-04,,2024-11-25,,,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
11-000435B2-A06-UK,0,0,0,0,3,0,0,0,0,0,0,,,,,2025-02-14,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000457-A01,0,5,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,3,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000458-A01,0,3,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000458B2-A01,0,3,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000459-A01,0,1,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000459B2-A01,0,1,0,0,0,0,0,0,0,0,0,,2025-04-21,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000466-A06,0,0,0,2,0,0,0,0,0,0,0,,,,2025-05-29,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000466B2-A06,0,0,0,2,0,0,0,0,0,0,0,,,,2025-05-29,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000467-A06,0,0,0,2,0,0,0,0,0,0,0,,,,2025-05-29,,,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11-000467B2-A06,0,0,0,2,0,0,0,0,0,0,0,,,,2025-05-29,,,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11-000467B3-A06,0,0,0,2,0,0,0,0,0,0,0,,,,2025-05-29,,,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11-000469-A06,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11-000469B2-A06,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11-000469B3-A06,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11-000471-A06,0,1,0,0,0,0,0,0,0,0,0,,2025-03-29,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000471B2-A06,0,1,0,0,0,0,0,0,0,0,0,,2025-03-29,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000471B3-A06,0,1,0,0,0,0,0,0,0,0,0,,2025-03-29,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000474-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000474B2-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11-000478-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,11,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0
11-000478B2-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,11,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
11-000478B3-A10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,11,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0
11-000479-A10,0,0,0,3,0,0,0,0,0,0,0,,,,2025-01-11,,,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11-000479B2-A10,0,0,0,3,0,0,0,0,0,0,0,,,,2025-01-11,,,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11-000481-A06,0,1,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
